date,HMF,wind_speed,SSN,polarity,HCS_tilt
2013-06-29,10.3,410.0,69,1,62.8
2013-06-30,5.4,514.0,80,1,63.01
2013-07-01,3.5,493.0,77,1,63.22
2013-07-02,3.0,429.0,112,1,63.44
2013-07-03,3.3,372.0,109,1,63.65
2013-07-04,4.4,360.0,121,1,63.86
2013-07-05,7.5,358.0,109,1,64.07
2013-07-06,10.8,340.0,124,1,64.29
2013-07-07,7.5,308.0,141,1,64.5
2013-07-08,4.9,312.0,122,1,64.71
2013-07-09,7.5,328.0,110,1,64.92
2013-07-10,10.7,421.0,80,1,65.14
2013-07-11,6.4,438.0,79,1,65.35
2013-07-12,6.0,423.0,73,1,65.56
2013-07-13,13.0,447.0,36,1,65.77
2013-07-14,11.0,386.0,60,1,65.99
2013-07-15,5.9,382.0,77,1,66.2
2013-07-16,4.0,364.0,77,1,66.41
2013-07-17,3.9,346.0,73,1,66.62
2013-07-18,9.4,428.0,95,1,66.84
2013-07-19,6.9,574.0,85,1,67.05
2013-07-20,2.4,526.0,59,1,67.26
2013-07-21,3.1,403.0,53,1,67.47
2013-07-22,4.6,383.0,57,1,67.69
2013-07-23,4.0,370.0,80,1,67.7
2013-07-24,3.4,338.0,70,1,67.69
2013-07-25,6.7,354.0,85,1,67.69
2013-07-26,6.6,539.0,71,1,67.69
2013-07-27,5.0,452.0,68,1,67.68
2013-07-28,4.9,445.0,73,1,67.68
2013-07-29,4.3,404.0,103,1,67.67
2013-07-30,4.9,372.0,89,1,67.67
2013-07-31,4.5,371.0,103,1,67.67
2013-08-01,3.9,350.0,96,1,67.66
2013-08-02,2.9,332.0,114,1,67.66
2013-08-03,3.6,314.0,107,1,67.66
2013-08-04,8.9,370.0,86,1,67.65
2013-08-05,6.1,518.0,82,1,67.65
2013-08-06,4.7,462.0,71,1,67.65
2013-08-07,3.9,415.0,86,1,67.64
2013-08-08,3.3,374.0,89,1,67.64
2013-08-09,5.4,397.0,64,1,67.63
2013-08-10,6.2,429.0,72,1,67.63
2013-08-11,4.0,406.0,81,1,67.63
2013-08-12,3.4,357.0,90,1,67.62
2013-08-13,6.3,372.0,108,1,67.62
2013-08-14,5.9,447.0,108,1,67.62
2013-08-15,7.8,513.0,124,1,67.61
2013-08-16,6.1,697.0,96,1,67.61
2013-08-17,3.0,677.0,100,1,67.6
2013-08-18,2.9,560.0,110,1,67.6
2013-08-19,2.9,469.0,134,1,67.4
2013-08-20,3.1,407.0,129,1,67.11
2013-08-21,7.4,456.0,146,1,66.82
2013-08-22,5.1,524.0,139,1,66.52
2013-08-23,4.4,505.0,138,1,66.23
2013-08-24,7.1,477.0,78,1,65.94
2013-08-25,4.6,408.0,50,1,65.64
2013-08-26,3.8,359.0,43,1,65.35
2013-08-27,7.6,363.0,56,1,65.06
2013-08-28,3.9,447.0,50,1,64.76
2013-08-29,3.5,368.0,53,1,64.47
2013-08-30,7.5,377.0,71,1,64.18
2013-08-31,5.5,416.0,74,1,63.88
2013-09-01,4.4,494.0,74,1,63.59
2013-09-02,4.5,429.0,90,1,63.3
2013-09-03,7.4,402.0,72,1,63.0
2013-09-04,4.4,452.0,78,1,62.71
2013-09-05,4.5,430.0,65,1,62.42
2013-09-06,4.5,400.0,49,1,62.12
2013-09-07,4.4,353.0,37,1,61.83
2013-09-08,3.8,378.0,25,1,61.54
2013-09-09,3.6,349.0,13,1,61.24
2013-09-10,4.4,339.0,18,1,60.95
2013-09-11,4.5,386.0,60,1,60.66
2013-09-12,5.7,379.0,52,1,60.36
2013-09-13,7.0,487.0,37,1,60.07
2013-09-14,2.8,520.0,25,1,59.78
2013-09-15,3.8,408.0,13,1,59.62
2013-09-16,4.2,364.0,25,1,59.66
2013-09-17,5.9,370.0,52,1,59.71
2013-09-18,5.3,433.0,63,1,59.75
2013-09-19,3.9,530.0,63,1,59.79
2013-09-20,3.0,472.0,90,1,59.84
2013-09-21,3.9,416.0,77,1,59.88
2013-09-22,3.4,393.0,79,1,59.93
2013-09-23,4.2,361.0,72,1,59.97
2013-09-24,5.7,388.0,65,1,60.01
2013-09-25,3.4,416.0,71,1,60.06
2013-09-26,2.8,342.0,54,1,60.1
2013-09-27,2.6,309.0,63,1,60.15
2013-09-28,1.9,280.0,56,1,60.19
2013-09-29,2.1,273.0,43,1,60.23
2013-09-30,4.0,263.0,53,1,60.28
2013-10-01,6.6,309.0,48,1,60.32
2013-10-02,9.6,571.0,60,1,60.36
2013-10-03,7.1,464.0,68,1,60.41
2013-10-04,3.0,383.0,79,1,60.45
2013-10-05,2.1,339.0,57,1,60.5
2013-10-06,2.5,310.0,47,1,60.54
2013-10-07,5.0,306.0,73,1,60.58
2013-10-08,8.2,328.0,96,1,60.63
2013-10-09,9.9,560.0,106,1,60.67
2013-10-10,5.3,451.0,120,1,60.72
2013-10-11,3.4,399.0,122,1,60.76
2013-10-12,3.9,374.0,112,1,60.79
2013-10-13,3.6,355.0,132,1,60.67
2013-10-14,7.2,407.0,128,1,60.55
2013-10-15,5.6,516.0,128,1,60.44
2013-10-16,3.7,496.0,119,1,60.32
2013-10-17,4.0,438.0,146,1,60.2
2013-10-18,3.5,372.0,155,1,60.08
2013-10-19,3.1,337.0,130,1,59.97
2013-10-20,3.4,307.0,114,1,59.85
2013-10-21,3.6,298.0,128,1,59.73
2013-10-22,7.1,328.0,118,1,59.61
2013-10-23,5.5,341.0,124,1,59.5
2013-10-24,5.8,333.0,144,1,59.38
2013-10-25,3.5,317.0,138,1,59.26
2013-10-26,3.6,294.0,132,1,59.14
2013-10-27,4.1,285.0,148,1,59.03
2013-10-28,4.6,282.0,147,1,58.91
2013-10-29,6.4,317.0,150,1,58.79
2013-10-30,8.5,337.0,146,1,58.68
2013-10-31,7.8,365.0,130,1,58.56
2013-11-01,5.1,363.0,106,1,58.44
2013-11-02,3.3,331.0,101,1,58.32
2013-11-03,5.3,359.0,123,1,58.21
2013-11-04,5.7,364.0,128,1,58.09
2013-11-05,4.7,329.0,122,1,57.97
2013-11-06,4.6,336.0,145,1,57.85
2013-11-07,7.5,358.0,166,1,57.74
2013-11-08,4.3,391.0,142,1,57.62
2013-11-09,8.7,502.0,104,1,57.67
2013-11-10,5.5,556.0,101,1,57.75
2013-11-11,6.9,501.0,113,1,57.84
2013-11-12,4.9,419.0,135,1,57.92
2013-11-13,3.1,381.0,152,1,58.01
2013-11-14,3.3,361.0,173,1,58.09
2013-11-15,5.3,342.0,166,1,58.18
2013-11-16,7.5,443.0,183,1,58.26
2013-11-17,3.1,477.0,192,1,58.34
2013-11-18,3.0,395.0,145,1,58.43
2013-11-19,3.7,385.0,113,1,58.51
2013-11-20,3.8,385.0,84,1,58.6
2013-11-21,2.4,342.0,72,1,58.68
2013-11-22,4.0,314.0,67,1,58.77
2013-11-23,7.5,332.0,62,1,58.85
2013-11-24,4.0,313.0,72,1,58.94
2013-11-25,3.1,314.0,40,1,59.02
2013-11-26,2.8,295.0,37,1,59.1
2013-11-27,5.1,300.0,73,1,59.19
2013-11-28,5.6,283.0,106,1,59.27
2013-11-29,7.3,296.0,98,1,59.36
2013-11-30,8.1,389.0,95,1,59.44
2013-12-01,9.4,492.0,124,1,59.53
2013-12-02,9.0,416.0,139,1,59.61
2013-12-03,6.0,394.0,110,1,59.69
2013-12-04,5.9,366.0,117,1,59.78
2013-12-05,4.1,343.0,110,1,59.86
2013-12-06,3.2,337.0,98,1,59.97
2013-12-07,5.1,331.0,89,1,60.08
2013-12-08,8.3,555.0,95,1,60.2
2013-12-09,3.5,460.0,142,1,60.32
2013-12-10,3.3,403.0,187,1,60.44
2013-12-11,2.7,355.0,176,1,60.55
2013-12-12,2.4,309.0,151,1,60.67
2013-12-13,4.3,292.0,144,1,60.79
2013-12-14,10.4,427.0,135,1,60.9
2013-12-15,7.1,499.0,135,1,61.02
2013-12-16,3.8,442.0,114,1,61.14
2013-12-17,3.5,401.0,121,1,61.26
2013-12-18,3.9,357.0,140,1,61.37
2013-12-19,4.9,360.0,140,1,61.49
2013-12-20,4.5,352.0,143,1,61.61
2013-12-21,4.5,340.0,140,1,61.73
2013-12-22,3.4,324.0,114,1,61.84
2013-12-23,2.7,300.0,111,1,61.96
2013-12-24,3.3,289.0,109,1,62.08
2013-12-25,8.5,300.0,96,1,62.2
2013-12-26,3.8,274.0,103,1,62.31
2013-12-27,6.5,288.0,106,1,62.43
2013-12-28,4.5,304.0,100,1,62.55
2013-12-29,5.1,344.0,124,1,62.66
2013-12-30,5.5,333.0,100,1,62.78
2013-12-31,4.8,384.0,136,1,62.9
2014-01-01,9.2,440.0,124,1,63.02
2014-01-02,5.9,565.0,133,1,63.13
2014-01-03,4.3,537.0,153,1,63.25
2014-01-04,4.1,494.0,136,1,63.37
2014-01-05,3.7,442.0,134,1,63.49
2014-01-06,2.4,377.0,167,1,63.6
2014-01-07,4.2,365.0,140,1,63.72
2014-01-08,4.6,340.0,107,1,63.84
2014-01-09,7.2,393.0,120,1,63.96
2014-01-10,6.5,405.0,137,1,64.07
2014-01-11,5.4,397.0,142,1,64.19
2014-01-12,6.9,529.0,133,1,64.31
2014-01-13,7.9,744.0,117,1,64.42
2014-01-14,4.9,641.0,96,1,64.54
2014-01-15,2.6,508.0,93,1,64.66
2014-01-16,2.6,407.0,80,1,64.78
2014-01-17,3.4,362.0,74,1,64.89
2014-01-18,2.6,322.0,116,1,65.01
2014-01-19,2.5,299.0,110,1,65.13
2014-01-20,3.5,299.0,133,1,65.25
2014-01-21,7.9,354.0,129,1,65.36
2014-01-22,6.8,518.0,154,1,65.48
2014-01-23,4.9,425.0,146,1,65.6
2014-01-24,4.8,367.0,116,1,65.72
2014-01-25,4.8,356.0,100,1,65.83
2014-01-26,4.3,356.0,97,1,65.95
2014-01-27,4.5,333.0,76,1,66.07
2014-01-28,8.1,338.0,77,1,66.19
2014-01-29,7.0,455.0,94,1,66.3
2014-01-30,4.6,369.0,99,1,66.46
2014-01-31,5.3,342.0,93,1,66.61
2014-02-01,4.1,334.0,94,1,66.76
2014-02-02,5.5,378.0,118,1,66.92
2014-02-03,6.4,376.0,127,1,67.07
2014-02-04,6.8,340.0,144,1,67.23
2014-02-05,9.5,366.0,167,1,67.38
2014-02-06,7.0,386.0,171,1,67.53
2014-02-07,7.3,369.0,147,1,67.69
2014-02-08,8.9,434.0,147,1,67.84
2014-02-09,7.7,420.0,147,1,68.0
2014-02-10,5.6,479.0,137,1,68.15
2014-02-11,4.8,457.0,158,1,68.3
2014-02-12,5.4,444.0,161,1,68.46
2014-02-13,6.7,363.0,147,1,68.61
2014-02-14,5.6,339.0,130,1,68.77
2014-02-15,7.5,377.0,113,1,68.92
2014-02-16,12.1,382.0,103,1,69.07
2014-02-17,5.5,384.0,106,1,69.23
2014-02-18,5.8,388.0,127,1,69.38
2014-02-19,12.3,475.0,126,1,69.53
2014-02-20,9.0,578.0,133,1,69.69
2014-02-21,5.9,509.0,136,1,69.84
2014-02-22,5.7,443.0,146,1,70.0
2014-02-23,8.3,470.0,158,1,70.15
2014-02-24,4.0,493.0,153,1,70.3
2014-02-25,3.1,414.0,171,1,70.46
2014-02-26,3.6,362.0,207,1,70.07
2014-02-27,7.9,377.0,220,1,69.48
2014-02-28,8.7,428.0,196,1,68.89
2014-03-01,4.5,393.0,155,1,68.3
2014-03-02,3.8,372.0,158,1,67.71
2014-03-03,3.7,346.0,161,1,67.12
2014-03-04,5.7,370.0,141,1,66.53
2014-03-05,5.5,431.0,154,1,65.94
2014-03-06,4.1,465.0,127,1,65.35
2014-03-07,3.6,425.0,134,1,64.76
2014-03-08,3.2,380.0,116,1,64.17
2014-03-09,3.4,343.0,111,1,63.58
2014-03-10,4.1,312.0,113,1,62.99
2014-03-11,4.8,307.0,111,1,62.39
2014-03-12,5.9,291.0,132,1,61.8
2014-03-13,7.4,365.0,112,1,61.21
2014-03-14,6.7,451.0,109,1,60.62
2014-03-15,3.5,397.0,111,1,60.03
2014-03-16,2.7,357.0,122,1,59.44
2014-03-17,2.8,309.0,126,1,58.85
2014-03-18,5.2,310.0,136,1,58.26
2014-03-19,4.4,310.0,141,1,57.67
2014-03-20,5.5,321.0,139,1,57.08
2014-03-21,6.6,339.0,126,1,56.49
2014-03-22,8.2,433.0,146,1,55.9
2014-03-23,5.5,472.0,151,1,55.31
2014-03-24,3.7,437.0,137,1,54.72
2014-03-25,4.3,396.0,136,1,54.31
2014-03-26,6.5,417.0,112,1,54.11
2014-03-27,5.7,399.0,115,1,53.9
2014-03-28,4.7,426.0,122,1,53.7
2014-03-29,4.4,414.0,118,1,53.5
2014-03-30,3.1,428.0,101,1,53.3
2014-03-31,4.4,396.0,118,1,53.1
2014-04-01,5.3,407.0,96,1,52.9
2014-04-02,5.1,416.0,114,1,52.69
2014-04-03,5.0,385.0,133,1,52.49
2014-04-04,4.5,425.0,158,1,52.29
2014-04-05,6.3,448.0,135,1,52.09
2014-04-06,13.8,380.0,121,1,51.89
2014-04-07,7.8,372.0,114,1,51.69
2014-04-08,5.6,419.0,117,1,51.48
2014-04-09,5.3,444.0,94,1,51.28
2014-04-10,4.0,393.0,65,1,51.08
2014-04-11,6.8,373.0,61,1,50.88
2014-04-12,9.9,339.0,73,1,50.68
2014-04-13,6.6,351.0,80,1,50.48
2014-04-14,5.4,365.0,105,1,50.27
2014-04-15,3.1,348.0,145,1,50.07
2014-04-16,3.8,311.0,187,1,49.87
2014-04-17,8.0,371.0,199,1,49.67
2014-04-18,7.4,443.0,178,1,49.47
2014-04-19,7.6,497.0,178,1,49.27
2014-04-20,7.6,590.0,173,1,49.06
2014-04-21,6.2,579.0,150,1,48.76
2014-04-22,3.7,486.0,123,1,48.03
2014-04-23,4.6,422.0,85,1,47.3
2014-04-24,4.8,431.0,72,1,46.56
2014-04-25,3.8,426.0,57,1,45.83
2014-04-26,3.4,371.0,45,1,45.1
2014-04-27,3.4,334.0,77,1,44.36
2014-04-28,3.4,308.0,80,1,43.63
2014-04-29,3.8,278.0,77,1,42.9
2014-04-30,9.2,305.0,82,1,42.16
2014-05-01,7.5,341.0,88,1,41.43
2014-05-02,3.2,346.0,115,1,40.7
2014-05-03,3.9,323.0,123,1,39.96
2014-05-04,6.5,349.0,127,1,39.23
2014-05-05,7.6,354.0,142,1,38.5
2014-05-06,4.8,368.0,148,1,37.76
2014-05-07,3.7,338.0,120,1,37.03
2014-05-08,7.8,346.0,132,1,36.29
2014-05-09,5.7,375.0,139,1,35.56
2014-05-10,6.8,367.0,123,1,34.83
2014-05-11,6.7,394.0,150,1,34.09
2014-05-12,4.0,422.0,154,1,33.36
2014-05-13,2.3,356.0,133,1,32.63
2014-05-14,5.1,341.0,166,1,31.89
2014-05-15,5.4,336.0,156,1,31.16
2014-05-16,6.7,337.0,133,1,30.43
2014-05-17,5.4,334.0,151,1,29.69
2014-05-18,4.4,337.0,138,1,28.96
2014-05-19,4.6,343.0,102,1,28.78
2014-05-20,4.1,336.0,87,1,28.65
2014-05-21,3.9,318.0,85,1,28.53
2014-05-22,7.4,332.0,66,1,28.4
2014-05-23,10.6,459.0,91,1,28.27
2014-05-24,3.7,456.0,109,1,28.14
2014-05-25,2.9,421.0,109,1,28.01
2014-05-26,2.8,359.0,91,1,27.88
2014-05-27,2.9,310.0,78,1,27.76
2014-05-28,4.7,323.0,70,1,27.63
2014-05-29,5.1,336.0,48,1,27.5
2014-05-30,7.5,338.0,55,1,27.37
2014-05-31,9.0,329.0,57,1,27.24
2014-06-01,5.5,300.0,64,1,27.11
2014-06-02,4.9,294.0,62,1,26.99
2014-06-03,7.8,325.0,74,1,26.86
2014-06-04,5.4,332.0,64,1,26.73
2014-06-05,5.0,335.0,87,1,26.6
2014-06-06,5.2,347.0,119,1,26.47
2014-06-07,7.3,368.0,133,1,26.34
2014-06-08,11.7,531.0,142,1,26.22
2014-06-09,4.1,516.0,156,1,26.09
2014-06-10,5.1,428.0,162,1,25.96
2014-06-11,4.2,541.0,174,1,25.83
2014-06-12,3.7,454.0,197,1,25.7
2014-06-13,5.5,351.0,182,1,25.57
2014-06-14,5.1,386.0,137,1,25.45
2014-06-15,5.0,370.0,74,1,25.39
2014-06-16,4.9,357.0,84,1,25.36
2014-06-17,6.4,374.0,95,1,25.34
2014-06-18,7.0,429.0,120,1,25.32
2014-06-19,5.8,438.0,95,1,25.3
2014-06-20,5.7,428.0,80,1,25.28
2014-06-21,4.2,439.0,93,1,25.25
2014-06-22,3.4,382.0,90,1,25.23
2014-06-23,2.8,351.0,77,1,25.21
2014-06-24,4.1,330.0,40,1,25.19
2014-06-25,4.8,316.0,55,1,25.17
2014-06-26,4.9,344.0,67,1,25.14
2014-06-27,3.9,327.0,67,1,25.12
2014-06-28,6.1,314.0,71,1,25.1
2014-06-29,4.7,344.0,93,1,25.08
2014-06-30,7.1,346.0,132,1,25.06
2014-07-01,3.6,326.0,134,1,25.03
2014-07-02,2.5,309.0,145,1,25.01
2014-07-03,5.0,322.0,167,1,24.99
2014-07-04,3.0,320.0,172,1,24.97
2014-07-05,2.7,292.0,194,1,24.95
2014-07-06,3.8,273.0,185,1,24.92
2014-07-07,6.6,289.0,197,1,24.9
2014-07-08,7.0,313.0,183,1,24.88
2014-07-09,5.7,342.0,162,1,24.86
2014-07-10,5.2,388.0,161,1,24.84
2014-07-11,3.9,369.0,144,1,24.81
2014-07-12,5.6,359.0,119,1,25.0
2014-07-13,7.4,346.0,86,1,25.56
2014-07-14,11.2,343.0,62,1,26.13
2014-07-15,6.9,436.0,18,1,26.69
2014-07-16,4.7,411.0,10,1,27.26
2014-07-17,3.3,389.0,0,1,27.82
2014-07-18,3.0,326.0,15,1,28.39
2014-07-19,2.8,309.0,35,1,28.95
2014-07-20,2.9,285.0,35,1,29.52
2014-07-21,4.6,282.0,17,1,30.08
2014-07-22,5.0,328.0,39,1,30.65
2014-07-23,4.2,320.0,65,1,31.21
2014-07-24,4.9,339.0,62,1,31.78
2014-07-25,5.3,340.0,64,1,32.34
2014-07-26,6.4,364.0,58,1,32.91
2014-07-27,5.3,344.0,78,1,33.47
2014-07-28,6.5,391.0,109,1,34.04
2014-07-29,3.2,359.0,137,1,34.6
2014-07-30,3.8,324.0,122,1,35.16
2014-07-31,3.0,322.0,131,1,35.73
2014-08-01,8.8,341.0,165,1,36.29
2014-08-02,7.7,406.0,165,1,36.86
2014-08-03,5.6,390.0,153,1,37.42
2014-08-04,7.3,416.0,146,1,37.99
2014-08-05,6.1,462.0,128,1,38.55
2014-08-06,3.5,444.0,113,1,39.12
2014-08-07,3.9,387.0,123,1,39.68
2014-08-08,4.8,368.0,89,1,40.23
2014-08-09,4.6,339.0,83,1,40.57
2014-08-10,7.3,343.0,62,1,40.9
2014-08-11,6.8,414.0,69,1,41.24
2014-08-12,7.5,452.0,75,1,41.58
2014-08-13,4.0,430.0,79,1,41.91
2014-08-14,3.6,369.0,86,1,42.25
2014-08-15,3.2,347.0,107,1,42.59
2014-08-16,3.1,291.0,109,1,42.93
2014-08-17,5.7,301.0,116,1,43.26
2014-08-18,6.4,293.0,105,1,43.6
2014-08-19,10.5,358.0,93,1,43.94
2014-08-20,18.2,356.0,102,1,44.28
2014-08-21,7.8,330.0,120,1,44.61
2014-08-22,4.2,344.0,125,1,44.95
2014-08-23,4.0,312.0,150,1,45.29
2014-08-24,3.8,283.0,149,1,45.63
2014-08-25,3.1,266.0,116,1,45.96
2014-08-26,4.6,278.0,86,1,46.3
2014-08-27,11.7,304.0,95,1,46.64
2014-08-28,10.4,326.0,82,1,46.98
2014-08-29,7.4,405.0,66,1,47.31
2014-08-30,5.9,414.0,76,1,47.65
2014-08-31,6.4,427.0,82,1,47.99
2014-09-01,5.7,423.0,96,1,48.32
2014-09-02,5.3,413.0,110,1,48.66
2014-09-03,4.8,404.0,102,1,49.0
2014-09-04,4.4,396.0,120,1,49.34
2014-09-05,5.4,380.0,116,1,49.88
2014-09-06,8.2,360.0,142,1,50.47
2014-09-07,8.7,362.0,165,1,51.06
2014-09-08,6.7,398.0,154,1,51.65
2014-09-09,4.9,380.0,175,1,52.24
2014-09-10,6.1,357.0,169,1,52.83
2014-09-11,5.9,365.0,160,1,53.42
2014-09-12,14.5,510.0,126,1,54.01
2014-09-13,21.8,637.0,125,1,54.6
2014-09-14,6.5,495.0,104,1,55.19
2014-09-15,4.5,449.0,94,1,55.78
2014-09-16,6.5,415.0,114,1,56.37
2014-09-17,5.9,379.0,123,1,56.96
2014-09-18,7.6,369.0,82,1,57.55
2014-09-19,10.0,426.0,79,1,58.14
2014-09-20,6.8,503.0,80,1,58.74
2014-09-21,4.4,510.0,95,1,59.33
2014-09-22,4.8,436.0,101,1,59.92
2014-09-23,6.2,413.0,119,1,60.51
2014-09-24,7.1,416.0,108,1,61.1
2014-09-25,6.2,443.0,144,1,61.69
2014-09-26,6.0,447.0,165,1,62.28
2014-09-27,6.0,410.0,181,1,62.87
2014-09-28,5.2,404.0,193,1,63.46
2014-09-29,4.7,369.0,180,1,64.05
2014-09-30,6.3,374.0,178,1,64.64
2014-10-01,5.6,372.0,135,1,65.23
2014-10-02,5.2,371.0,126,1,65.49
2014-10-03,4.5,345.0,117,1,65.47
2014-10-04,11.3,354.0,105,1,65.44
2014-10-05,8.7,393.0,89,1,65.42
2014-10-06,4.0,398.0,68,1,65.4
2014-10-07,3.7,361.0,68,1,65.38
2014-10-08,6.3,352.0,74,1,65.36
2014-10-09,7.7,340.0,59,1,65.33
2014-10-10,6.2,325.0,36,1,65.31
2014-10-11,6.7,343.0,30,1,65.29
2014-10-12,4.5,332.0,30,1,65.27
2014-10-13,7.3,350.0,42,1,65.25
2014-10-14,10.3,407.0,74,1,65.22
2014-10-15,6.7,427.0,89,1,65.2
2014-10-16,6.4,413.0,70,1,65.18
2014-10-17,6.0,425.0,64,1,65.16
2014-10-18,6.3,450.0,61,1,65.14
2014-10-19,9.4,415.0,92,1,65.11
2014-10-20,8.4,487.0,110,1,65.09
2014-10-21,6.5,579.0,107,1,65.07
2014-10-22,4.5,481.0,123,1,65.05
2014-10-23,5.0,434.0,132,1,65.03
2014-10-24,5.8,433.0,138,1,65.0
2014-10-25,5.2,388.0,136,1,64.98
2014-10-26,6.5,363.0,132,1,64.96
2014-10-27,7.6,401.0,107,1,64.94
2014-10-28,6.7,410.0,101,1,64.92
2014-10-29,5.3,376.0,92,1,64.67
2014-10-30,5.6,339.0,102,1,63.82
2014-10-31,10.0,415.0,80,1,62.98
2014-11-01,9.9,482.0,90,1,62.13
2014-11-02,5.6,468.0,98,1,61.29
2014-11-03,3.9,422.0,112,1,60.44
2014-11-04,9.4,421.0,109,1,59.59
2014-11-05,7.7,499.0,137,1,58.75
2014-11-06,5.9,479.0,101,1,57.9
2014-11-07,7.3,459.0,106,1,57.05
2014-11-08,6.2,466.0,86,1,56.21
2014-11-09,8.0,427.0,75,1,55.36
2014-11-10,12.6,482.0,69,1,54.51
2014-11-11,9.3,473.0,89,1,53.67
2014-11-12,7.9,551.0,92,1,52.82
2014-11-13,6.5,471.0,112,1,51.97
2014-11-14,7.7,488.0,102,1,51.13
2014-11-15,6.8,522.0,111,1,50.28
2014-11-16,6.5,590.0,103,1,49.44
2014-11-17,5.3,459.0,99,1,48.59
2014-11-18,5.6,445.0,77,1,47.74
2014-11-19,5.5,414.0,65,1,46.9
2014-11-20,6.3,390.0,74,1,46.05
2014-11-21,7.1,385.0,75,1,45.2
2014-11-22,7.2,368.0,84,1,44.36
2014-11-23,7.1,401.0,78,1,43.51
2014-11-24,6.0,375.0,103,1,42.66
2014-11-25,5.4,363.0,117,1,41.82
2014-11-26,5.3,324.0,139,1,41.92
2014-11-27,7.9,355.0,152,1,42.04
2014-11-28,11.3,360.0,143,1,42.16
2014-11-29,11.9,380.0,157,1,42.28
2014-11-30,10.2,392.0,154,1,42.4
2014-12-01,10.6,457.0,141,1,42.52
2014-12-02,6.1,523.0,125,1,42.64
2014-12-03,8.7,444.0,115,1,42.77
2014-12-04,8.2,490.0,93,1,42.89
2014-12-05,5.8,460.0,65,1,43.01
2014-12-06,13.2,502.0,57,1,43.13
2014-12-07,6.2,718.0,57,1,43.25
2014-12-08,5.4,665.0,71,1,43.37
2014-12-09,5.0,565.0,69,1,43.49
2014-12-10,4.9,491.0,90,1,43.61
2014-12-11,4.8,418.0,104,1,43.73
2014-12-12,8.0,507.0,115,1,43.85
2014-12-13,6.4,551.0,140,1,43.98
2014-12-14,6.1,440.0,162,1,44.1
2014-12-15,8.6,472.0,166,1,44.22
2014-12-16,5.9,437.0,175,1,44.34
2014-12-17,5.7,399.0,178,1,44.46
2014-12-18,6.7,368.0,154,1,44.58
2014-12-19,6.8,360.0,175,1,44.7
2014-12-20,6.2,342.0,138,1,44.82
2014-12-21,9.0,366.0,137,1,44.94
2014-12-22,18.2,405.0,118,1,45.06
2014-12-23,15.2,395.0,115,1,45.01
2014-12-24,6.4,517.0,93,1,44.87
2014-12-25,8.1,460.0,97,1,44.74
2014-12-26,9.2,456.0,88,1,44.61
2014-12-27,6.9,437.0,91,1,44.48
2014-12-28,9.2,389.0,100,1,44.35
2014-12-29,10.2,542.0,94,1,44.21
2014-12-30,5.4,658.0,88,1,44.08
2014-12-31,4.8,522.0,88,1,43.95
2015-01-01,3.8,498.0,104,1,43.82
2015-01-02,6.8,419.0,122,1,43.69
2015-01-03,9.2,447.0,102,1,43.55
2015-01-04,7.9,410.0,105,1,43.42
2015-01-05,8.9,494.0,88,1,43.29
2015-01-06,9.7,490.0,89,1,43.16
2015-01-07,14.0,450.0,103,1,43.03
2015-01-08,8.2,469.0,99,1,42.89
2015-01-09,5.0,457.0,111,1,42.76
2015-01-10,7.1,426.0,106,1,42.63
2015-01-11,8.0,482.0,122,1,42.5
2015-01-12,6.5,434.0,124,1,42.37
2015-01-13,6.3,425.0,101,1,42.23
2015-01-14,6.7,394.0,80,1,42.1
2015-01-15,7.1,400.0,59,1,41.97
2015-01-16,7.4,382.0,52,1,41.84
2015-01-17,5.6,347.0,40,1,41.71
2015-01-18,5.4,326.0,68,1,41.57
2015-01-19,5.7,306.0,66,1,41.41
2015-01-20,6.7,295.0,56,1,41.22
2015-01-21,14.6,383.0,43,1,41.02
2015-01-22,7.6,461.0,50,1,40.82
2015-01-23,5.6,423.0,60,1,40.62
2015-01-24,5.5,374.0,59,1,40.42
2015-01-25,5.8,347.0,62,1,40.23
2015-01-26,8.9,359.0,109,1,40.03
2015-01-27,7.2,451.0,126,1,39.83
2015-01-28,8.0,446.0,141,1,39.63
2015-01-29,7.2,392.0,146,1,39.43
2015-01-30,7.0,410.0,153,1,39.24
2015-01-31,5.7,418.0,138,1,39.04
2015-02-01,9.2,542.0,113,1,38.84
2015-02-02,7.3,658.0,93,1,38.64
2015-02-03,4.5,597.0,89,1,38.44
2015-02-04,3.6,477.0,96,1,38.25
2015-02-05,4.6,413.0,93,1,38.05
2015-02-06,6.5,423.0,89,1,37.85
2015-02-07,7.4,407.0,76,1,37.65
2015-02-08,8.5,492.0,84,1,37.45
2015-02-09,5.1,428.0,88,1,37.26
2015-02-10,5.9,382.0,84,1,37.06
2015-02-11,6.1,374.0,60,1,36.86
2015-02-12,5.6,345.0,51,1,36.66
2015-02-13,5.3,330.0,62,1,36.46
2015-02-14,7.1,322.0,53,1,36.27
2015-02-15,8.3,325.0,65,1,36.07
2015-02-16,9.5,338.0,41,1,35.92
2015-02-17,13.4,370.0,39,1,35.77
2015-02-18,6.7,434.0,87,1,35.61
2015-02-19,5.4,391.0,89,1,35.46
2015-02-20,5.9,350.0,64,1,35.3
2015-02-21,7.2,335.0,58,1,35.15
2015-02-22,5.8,318.0,43,1,35.0
2015-02-23,9.8,384.0,46,1,34.84
2015-02-24,9.3,469.0,44,1,34.69
2015-02-25,6.2,470.0,21,1,34.53
