date,HMF,wind_speed,SSN,polarity,HCS_tilt,daily_OSF
2024-09-04,9.41066715098675,567.4349800217965,139.47342293254889,0.2069664997294525,68.38406707833873,0.001346367401573
2024-09-05,8.005775517618654,559.0577551761866,124.54667635306292,0.197375320224904,68.230835452234,0.0006428829583169
2024-09-06,5.507107397990344,520.5980142874593,135.75735561205792,0.1877462058682854,68.08020825765836,0.0019039268694406
2024-09-07,4.908003390240892,466.09553214675697,134.8158372684372,0.1780808681173302,67.92543891512291,3.9115128096060254
2024-09-08,5.313912095895391,404.7657101343966,114.60879041046088,0.1683810458708146,67.77634943697784,0.0022896901216172
2024-09-09,5.4622351374260525,359.43988376316554,106.37341082455632,0.1586485042974988,67.62004237801183,0.0044138856007278
2024-09-10,6.385349315898376,351.13185615691464,111.91209589539024,0.1488850336233179,67.47234410945626,0.0008392184018413
2024-09-11,5.945768252815171,331.0138031238675,114.72539048310898,0.1390924478784581,67.31556120595715,-0.0013255564406931
2024-09-12,5.816842232715821,310.7052911974807,141.6104855309372,0.1292725836060584,67.16694757234531,-0.0022990092629687
2024-09-13,7.636416838197193,350.7721273762071,153.79222666182525,0.1194272985343859,67.01170238527664,-0.0015491766932377
2024-09-14,9.882661339146038,404.3127497275905,147.86632764256748,0.1095584702144295,66.86155103523423,-0.0004156901535248
2024-09-15,12.128905840092822,457.8533720789249,133.18343625136816,0.0996679946249556,66.70784356459626,-0.0021787817663058
2024-09-16,14.375150341041666,511.3939944303082,141.72103160188357,0.0897577847471601,66.55615449812329,0.2991156519126744
2024-09-17,16.621394841990508,564.9346167816916,168.07301126044266,0.0798297691111314,66.40398474391573,-0.000587428943748
2024-09-18,18.86763934293936,618.4752391330751,177.07579610122067,0.069885890316429,66.25075796101221,-0.0016548178647067
2024-09-19,17.231529240824973,655.2933769221459,169.93376922145836,0.0599281035291435,66.10012592323521,-0.0010861245318626
2024-09-20,10.660806393028022,662.2782419179209,175.91754449691018,0.04995837495788,65.94536142390113,-0.0012588711559659
2024-09-21,13.341276183559268,659.5918392057574,168.6494733018581,0.0399786803111634,65.79626710255482,-0.000445738605189
2024-09-22,6.06201719336498,498.48419905558114,148.75263349073649,0.0299910032388202,65.63996488679018,6.917570254173653
2024-09-23,4.031166000726299,432.019978205588,159.830003632402,0.0199973337599308,65.49226661823464,13.833689597911734
2024-09-24,4.818053033054304,377.3720789442179,146.36578278242828,0.0099996666799994,65.33547887153418,-7.85554352906987e-05
2024-09-25,6.314505388061045,381.152681922748,125.03051216854996,0.0,65.18687008112366,-0.0004882504074672
2024-09-26,7.040519433345395,383.0,116.4689429713045,-0.0099996666799995,65.03162005085362,-0.0007855934169356
2024-09-27,7.579002704120803,383.0,104.14735440125796,-0.019997333759931,64.88147354401258,-8.689139708709863e-05
2024-09-28,8.11748597489621,383.0,89.37752754570393,-0.0299910032388199,64.7277612301731,0.901902020151456
2024-09-29,8.655969245671619,383.0,93.49037413731264,-0.0399786803111636,64.5760770069015,0.3018008989841554
2024-09-30,9.194452516447026,383.0,98.5236711466224,-0.04995837495788,64.42390240949258,0.0024865435874444
2024-10-01,9.73293578722194,383.0,105.97614723331644,-0.0599281035291434,64.27068046979055,0.0005705103767071
2024-10-02,8.924555030875322,387.9956411187799,130.64475118053053,-0.069885890316429,64.12004358881221,0.3010713809820636
2024-10-03,5.796234410945384,404.5564838358192,139.82068046979288,-0.0798297691111313,64.06509262622599,0.0014861426978493
2024-10-04,4.952161278604241,416.09686402713976,157.56483835812725,-0.0897577847471602,64.34062598377513,0.000921144574041
2024-10-05,6.4873592444606585,387.8329095532045,208.0450417725892,-0.0996679946249559,64.60896113330901,0.3016561391138232
2024-10-06,6.302736408766233,414.6032207288962,267.1243491948054,-0.1095584702144296,64.88589538685065,0.0009996323778952
2024-10-07,5.754340719215423,409.54340719215423,292.554667635306,-0.1194272985343858,65.16282964039229,-0.0009343272303475
2024-10-08,4.1181620050851295,369.8703232836848,327.4693062114105,-0.1292725836060584,65.43976389393393,-0.0002465171486462
2024-10-09,3.346603705048869,338.57452476085825,344.57924688219305,-0.1390924478784581,65.7091415425597,-0.000858571743623
2024-10-10,3.629890624369207,330.88687088832387,331.7094079186406,-0.148885033623318,65.98363240101699,-0.0033425175517111
2024-10-11,4.2145296040682645,330.7330185252452,332.42644387940373,-0.158648504297499,66.26056665455864,0.0012041609995296
2024-10-12,4.799168583767279,330.57916616216653,322.249909189971,-0.1683810458708148,66.53225087783028,0.6015163246200601
2024-10-13,5.383807563466292,330.4253137990878,291.8677806029686,-0.1780808681173302,66.80443516164193,11.72710640121043
2024-10-14,5.968446543164771,330.27146143600925,259.37813294589125,-0.1877462058682855,67.0813694151833,-0.0003866113473002
2024-10-15,6.553085522863785,330.1176090729306,232.99612543891945,-0.197375320224904,67.35536021310078,-0.0017575734477517
2024-10-16,7.195713766799768,338.0460104128793,210.5619324373457,-0.2069664997294527,67.62523792226659,0.2975828443005375
2024-10-17,7.829713040319621,363.485652015981,166.95532146748738,-0.2165180614930286,67.90217217580823,7.216143612698803
2024-10-18,7.705702869597855,347.7319288049598,128.91730233684092,-0.226028352278671,68.17910642934986,-0.0027182637274635
2024-10-19,12.136650926264068,430.8122048674513,113.22436130281476,-0.2354957495384979,68.4560406828915,-0.0013134929648529
2024-10-20,6.649509625864596,416.53142026880295,133.92807845985482,-0.2449186624037092,68.72387577188512,10.224069127177946
2024-10-21,5.100363240101892,388.3430197360505,140.1651531662421,-0.2542955326263911,68.99990918997453,83.2946159272681
2024-10-22,6.185446179924937,382.2438551882794,144.78072405860274,-0.2636248354722033,69.27684344351616,86.6023671734497
2024-10-23,6.6,379.5093837026269,149.3962949509634,-0.2729050805631328,69.54698510715588,4.810335562513385
2024-10-24,6.6,376.1246317148989,135.33829761473703,-0.2821348126696341,69.82071195059919,0.6010466325106529
2024-10-25,6.6,372.7398797271673,123.4235379585914,-0.2913126124515908,70.09764620414086,0.0030184935320029
2024-10-26,6.6,369.3551277394358,117.06538321830728,-0.3004370971476542,70.37009444242643,0.0015347162715254
2024-10-27,6.6,365.97037575170464,96.87480324493887,-0.3095069212126384,70.64151471122416,0.3049023793660122
2024-10-28,6.6,362.5856237639735,74.47414941276341,-0.3185207769027709,70.9184489647658,0.0011242941838673
2024-10-29,6.752560842717368,395.9607700690938,83.66654558664509,-0.3274773948087055,71.19538321830744,0.0020252181048468
2024-10-30,6.905036929410941,521.1914275336055,111.4760866932929,-0.3363755443363323,71.47090688945387,0.003381393941311
2024-10-31,4.551337934374576,495.3047584453348,158.66848286717374,-0.3452140341355207,71.73925172539046,0.3045633615607109
2024-11-01,5.289829277152278,456.5339629495054,182.66945150744905,-0.3539917124770459,72.0161859789321,3.6123840410395527
2024-11-02,5.66416030996499,418.67356822858846,208.4912216975493,-0.3627074675780513,72.06552003874562,0.0042976571329897
2024-11-03,4.283024579247613,374.9912822375797,249.3416878556528,-0.3713602278765078,72.04499455139849,0.0013054508359283
2024-11-04,4.605303305484708,364.7301126044324,260.02651652742355,-0.379948962255225,72.00973483472576,-0.0044051654439915
2024-11-05,6.363409613754429,357.2025668967199,254.20256689671987,-0.3884726802160612,71.97281026758688,-0.0026618303737194
2024-11-06,7.622476490293455,368.46857973120336,235.92856277999647,-0.3969304320050775,71.941914275336,-0.00158515035223
2024-11-07,8.422508778302634,390.6233200145344,218.110424990916,-0.4053213086894629,71.90896113330912,0.0003786918222684
2024-11-08,9.22254106631181,412.7780602978655,198.8746821649013,-0.4136444421871352,71.87203656617022,0.3003836116680789
2024-11-09,10.022573354320322,434.9328005811781,171.3451991766643,-0.4218990052500078,71.83883399927352,-0.0011046325048564
2024-11-10,10.822605642329616,457.0875408645124,159.45005448601654,-0.4300842114019796,71.80818743189248,-0.0022322556413185
2024-11-11,11.622637930338792,479.2422811478434,182.4368567623203,-0.4381993148327678,71.7712628647536,2.1039457826604764
2024-11-12,11.875372321103184,499.9815958348518,189.09553214676183,-0.4462436102487797,71.73575372321103,-0.0013121272692571
2024-11-13,9.054304395206495,509.8016709044792,218.06029785689336,-0.4542164326822591,71.70741373047585,0.6005680312640572
2024-11-14,5.546470517012409,478.4157888364268,190.3668725027296,-0.4621171572600098,71.67048916333698,-0.0035521913557371
2024-11-15,4.771291923961752,420.614239011988,173.60406828913943,-0.4699451989330376,71.63356459619808,1.5031535118109256
2024-11-16,4.5332001452960125,384.9760261532823,162.82600799128068,-0.4777000121684978,71.60498002179439,0.2959926216971243
2024-11-17,6.2413609395817495,385.8140210679286,157.21443274003968,-0.4853810906053715,71.56971546192032,-0.0017340700342423
2024-11-18,6.459886184767903,431.5345683497084,152.59886184767905,-0.4929879666753243,71.53279089478143,-0.0016520060600528
2024-11-19,6.400556968155913,450.793316382129,163.06683617870948,-0.5005202111902354,71.50189974573193,0.2969506818673884
2024-11-20,6.5544093312346,448.9470880251848,177.31747184889122,-0.5079774328978963,71.4689417605037,0.903220963090664
2024-11-21,6.708261694313288,447.10085966824056,191.0922629858352,-0.5153592780074099,71.43201719336481,0.6039766742665866
2024-11-22,6.8621140573919766,445.2546313112963,201.7453686887037,-0.5226654296858209,71.39881946966943,0.3060430846894693
2024-11-23,7.015966420470523,443.4084029543537,205.070589659762,-0.5298956075275294,71.36816805908707,0.0029349017931327
2024-11-24,7.169818783549219,441.56217459740935,217.00520644145,-0.5370495669980351,71.33124349194819,2.110538063276525
2024-11-25,7.271594624046479,451.9302579004789,246.1187795132606,-0.5441270988535674,71.29573919360696,0.6035789194476657
2024-11-26,7.171655164063707,529.6021310086171,272.10739799007547,-0.5511280285381468,71.26739435767041,0.0032422899606677
2024-11-27,8.187080760383047,608.9899503572201,287.8003390241017,-0.5580522155596244,71.23046979053153,0.9046136470555376
2024-11-28,6.468398111150419,650.1002542680956,291.64547766073593,-0.5648995528462248,71.19354522339263,0.3045583491027031
2024-11-29,5.71586148444131,606.4344351616495,331.22072890179777,-0.5716699660851172,71.16496549219033,0.3059366780750493
2024-11-30,5.44848044557452,559.12011139363,339.7575977721274,-0.5783634130445059,71.1296960891149,-0.0001297507803017
2024-12-01,4.991572829640284,519.0908100254194,357.0177987649882,-0.5849798828807289,71.106385760988,1.5028179608046592
2024-12-02,5.222678290349566,482.4507809662385,368.6229567744248,-0.5915193954318165,71.1,-0.0015550681838763
2024-12-03,6.193804738264865,487.9019655325365,359.9342535415984,-0.5979820004989413,71.1,-0.0028676236806796
2024-12-04,7.4092384065865,524.5188279452642,340.99891027969875,-0.6043677771171636,71.1,0.0030571984063582
2024-12-05,8.624672074908135,561.135690357992,338.9560479476926,-0.6106768328168442,71.1,7.820500887438627
2024-12-06,9.84010574322977,597.7525527707196,351.9260200992848,-0.6169093028770651,71.1,0.0011599146088344
2024-12-07,11.055539411551404,634.3694151834474,343.48964765709684,-0.623065349572361,71.1,0.6024081585942551
2024-12-08,12.27097307987308,670.9862775961763,323.3043952052053,-0.6291451614140355,71.1,0.8991243350011503
2024-12-09,13.242499091899838,695.4843201356151,274.37498486499726,-0.6351489523872873,71.1,-0.0025042821753074
2024-12-10,11.02702506356673,561.6327642571566,237.45041772611216,-0.6410769611853466,71.1,-0.0014475460242268
2024-12-11,6.805472817531112,463.3435040561517,223.3221939702101,-0.6469294504417666,71.1,0.2993319533991994
2024-12-12,6.817483956895303,442.31044920693154,232.01961496548725,-0.65270670596199,71.1,0.2984368325115121
2024-12-13,10.993643298218757,451.371231383941,229.4515074464236,-0.6584090359552512,71.1,0.5992681190085613
2024-12-14,7.872224240223407,497.2341687855613,205.5205230657496,-0.6640367702678489,71.1,0.0002008162910787
2024-12-15,7.310776123017471,523.6474149412769,175.0577551761694,-0.6695902596187708,71.1,-0.0005234401994285
2024-12-16,8.053868507083079,525.187068652378,159.36287686160443,-0.6750698748386077,71.1,0.2986059023812435
2024-12-17,7.623081890462753,520.26379303386,162.85700447996618,-0.6804760061126618,71.1,12.330107591099749
2024-12-18,7.192295273842822,515.3405174153465,174.11018283084778,-0.6858090622290947,71.1,0.0037258601753974
2024-12-19,6.761508657222495,510.4172417968285,174.47112241191763,-0.6910694698329305,71.1,0.9049399238556816
2024-12-20,6.330722040602169,505.4939661783105,159.0,-0.6962576726866814,71.1,0.0017408502041465
2024-12-21,5.899935423981843,500.57069055979247,157.85603583968873,-0.7013741309383126,71.1,0.0028389967991342
2024-12-22,5.480167090446943,493.3556120595924,151.0,-0.7064193203972353,71.1,0.3030742366744101
2024-12-23,5.203232836905305,456.4310449207073,151.0,-0.7113937318189625,71.1,0.0007669387085543
2024-12-24,4.835064777818144,412.2077733381773,152.82467611090928,-0.7162978701990246,71.1,0.0008106939439926
2024-12-25,6.303814021068213,393.7973120232447,161.35452233926785,-0.7211322540767,71.1,0.0004088252541495
2024-12-26,8.496416030997281,427.41118779514784,158.4486015256065,-0.7258974148490809,71.1,0.0015433122039183
2024-12-27,7.191294345561087,460.1320983170023,163.8168059087104,-0.7305938960959437,71.1,1.505336980081082
2024-12-28,6.481438430802696,448.2273883036764,182.1198692335581,-0.7352222529158692,71.1,37.28704997885932
2024-12-29,6.6,442.4465431650312,217.3396294950936,-0.7397830512740042,71.1,14.434711592507083
2024-12-30,6.825511563143288,453.60818501029263,230.52851434798188,-0.7442768673618374,71.10451023126286,0.0001285191032252
2024-12-31,6.847457319287874,454.25862695241295,216.0069015619304,-0.7487042869693088,71.12870686523793,-0.0020698293315065
2025-01-01,6.224355248819759,445.02748516770015,203.2714614360204,-0.7530659048695518,71.1748625741615,-0.0004181468751172
2025-01-02,5.601253178351072,435.7963433829789,184.77963433829788,-0.7573623242165262,71.2210182830851,-0.0004181468751172
2025-01-03,4.978151107882387,426.5652015982576,186.86959680348485,-0.7615941559557646,71.26717399200872,-0.0004181468751172
2025-01-04,4.539847439157378,417.1342777575972,203.46724785082904,-0.765762018248439,71.31399564111878,-0.0004181468751172
2025-01-05,6.478387213948846,405.13379343745953,196.082334423052,-0.7698665359089003,71.36938249182711,-0.0004181468751172
2025-01-06,7.138975662913438,449.7282964039407,201.47693425354376,-0.7739083398558422,71.41564111877953,-0.0004181468751172
2025-01-07,6.698438067562855,443.1328247971952,191.96876135125711,-0.7778880665771848,71.4617968277031,-0.0004181468751172
2025-01-08,6.144569560479482,418.22847802397416,165.71037655890575,-0.7818063576087741,71.5079525366267,-0.0004181468751172
2025-01-09,6.27286596440255,404.1783508899362,142.99237195785977,-0.7856638590269438,71.55410824555031,-0.0004181468751172
2025-01-10,6.46052790894785,419.7636517738336,130.55248819469347,-0.7894612209549805,71.60026395447393,-0.0004181468751172
2025-01-11,6.711357307179914,430.4148201961506,126.47160673205022,-0.7931990970835008,71.6464196633975,-0.0004181468751172
2025-01-12,6.49364329822028,440.28768616054776,116.06683617871796,-0.7968781442047268,71.6925753723211,-0.0004181468751172
2025-01-13,6.1948032449449,445.7583242523312,122.35645961980792,-0.8004990217606296,71.74247729749364,-0.0004181468751172
2025-01-14,6.674822617750406,425.4498123259443,155.38188642692933,-0.8040623914048923,71.7948867901683,-0.0004181468751172
2025-01-15,7.154841990555913,405.1413003995575,159.67490010897023,-0.8075689165786144,71.84104249909191,-0.0004181468751172
2025-01-16,7.634861363361419,384.8327884731707,154.4241433587583,-0.8110192620996814,71.88719820801552,-0.0004181468751172
2025-01-17,8.114880736166485,364.5242765468025,151.1341566775634,-0.8144140937656861,71.9333539169391,-0.0004181468751172
2025-01-18,8.594900108971991,344.2157646204157,152.98038503450766,-0.8177540779702877,71.97950962586269,-0.0004181468751172
2025-01-19,10.517944061024515,407.0181620050912,188.6189611333124,-0.8210398813328772,72.0256653347863,-0.0004181468751172
2025-01-20,8.274379464825547,484.9321951810355,185.3086330064153,-0.8242721703413975,72.0718210437099,-0.0004181468751172
2025-01-21,6.432836905195137,491.4046494733064,171.8474391572901,-0.8274516110081667,72.12557210316017,-0.0004181468751172
2025-01-22,5.590410461315102,497.191790773698,169.365298462283,-0.8305788685385285,72.17413246155708,-0.0004181468751172
2025-01-23,5.097118295193124,451.933163821286,179.08645114420628,-0.8336546070121553,72.22028817048069,-0.0004181468751172
2025-01-24,4.9,402.5470395931632,189.2310207046877,-0.8366794890768108,72.26644387940429,-0.0004181468751172
2025-01-25,6.391572829641701,382.028090567861,197.5199176655809,-0.8396541756543754,72.31259958832791,-0.0004181468751172
2025-01-26,9.437849618599722,413.51059450302193,205.62574161521152,-0.8425793256589298,72.35875529725152,-0.0004181468751172
2025-01-27,11.19581547402847,475.4632037776973,226.9985470395856,-0.8454555957266803,72.40491100617507,-0.0004181468751172
2025-01-28,10.2542390119869,473.80159825644745,266.1146627921055,-0.8482836399575131,72.45106671509868,-0.0004181468751172
2025-01-29,9.31266254994533,472.1399927351976,267.3334544133727,-0.8510641096679439,72.46111030391084,-0.0004181468751172
2025-01-30,8.37108608790462,470.47838721394936,291.9189974573274,-0.8537976531552436,72.27446058844909,-0.0004181468751172
2025-01-31,7.4295096258630515,468.8167816926995,277.14917060177333,-0.8564849154724972,72.06214432740049,-0.0004181468751172
2025-02-01,6.487933163821481,467.1551761714497,297.10340234894846,-0.859126538214366,71.84069015619329,-0.0004181468751172
2025-02-02,5.144642208499869,461.9785688339995,268.87141300399685,-0.8617231593133066,71.62751180530331,-0.0004181468751172
2025-02-03,4.063978689913896,422.99903135972255,258.43988376316673,-0.8642754128460111,71.40759535052666,-0.0004181468751172
2025-02-04,3.663373289744465,382.9915243976153,250.8517980385009,-0.8667839288498187,71.19287928320614,-0.0004181468751172
2025-02-05,5.721867054124315,353.0250635670055,248.0,-0.8692493331488547,70.97450054486005,-0.0004181468751172
2025-02-06,8.529277152196931,397.583000363214,239.0008475602416,-0.8716722471896521,70.75824676110915,-0.0004181468751172
2025-02-07,6.632667393146836,432.5207652258141,210.63857609880108,-0.874053287886007,70.5414057391936,-0.0004181468751172
2025-02-08,4.189683981112546,404.4834725753645,188.2535415909933,-0.8763930674728229,70.32361423901192,-0.0004181468751172
2025-02-09,7.007797554182618,407.3119021673047,189.6103644509053,-0.8786921933686958,70.10831093352716,-0.0004181468751172
2025-02-10,8.137890785809489,451.6283569439438,182.8909068894552,-0.8809512680469969,69.88898171691494,-0.0004181468751172
2025-02-11,7.879418815837294,437.5970214311674,177.8405375953513,-0.8831708889152075,69.67521612786054,-0.0004181468751172
2025-02-12,7.620946845865099,423.5656859183911,168.89054364935026,-0.8853516482022625,69.45434919481775,-0.0004181468751172
2025-02-13,7.362474875892903,409.5343504056147,140.27400411671428,-0.8874941328536654,69.24203293376917,-0.0004181468751172
2025-02-14,7.104002905920708,395.5030148928384,150.97130403196968,-0.8895989244341314,69.0205739193606,-0.0004181468751172
2025-02-15,6.845530935948749,381.4716793800749,161.2112846591563,-0.8916665990375279,68.80740041167218,-0.0004181468751172
2025-02-16,9.157561448116736,407.89914033175353,140.9453929047144,-0.8936977272038724,68.58747911369419,-0.0004181468751172
2025-02-17,10.241808935706503,471.0058118416278,123.74573192880484,-0.8956928738431646,68.372767889575,-0.0004181468751172
2025-02-18,8.033745005447962,539.0779755418448,110.50575130160809,-0.8976525981658168,68.16045162852642,-0.0004181468751172
2025-02-19,6.023138394479222,537.3286112120405,105.0,-0.8995774536194672,67.94283690519445,-0.0004181468751172
2025-02-20,5.645296040682855,486.5401380312584,107.26480203414272,-0.9014679878319464,67.72581910642943,-0.0004181468751172
2025-02-21,5.587177624409798,444.58953868507774,123.91475965612496,-0.9033247425601898,67.50974209952784,-0.0004181468751172
2025-02-22,5.011054607095274,412.0324494490853,162.55781571618903,-0.9051482536448668,67.29118658433224,-0.0004181468751172
2025-02-23,4.175583000363348,384.7113694151845,201.44533236469653,-0.9069390509705372,67.07664729386116,-0.0004181468751172
2025-02-24,4.489441821043872,387.66533478629526,218.43419300160167,-0.9086976584311124,66.85655406223503,-0.0004181468751172
2025-02-25,4.803300641724107,390.61930015740336,269.1650320862054,-0.9104245939004264,66.64355248819474,-0.0004181468751172
2025-02-26,5.11715946240463,393.5732655285142,284.8579731202316,-0.9121203692077176,66.42200508536143,-0.0004181468751172
2025-02-27,5.431018283085154,396.527230899625,283.1704806877344,-0.9137854901178276,66.20960527908946,-0.0004181468751172
2025-02-28,5.744877103765678,399.4811962707358,260.37740646566675,-0.9154204563159324,66.05594018646322,-0.0004181468751172
2025-03-01,6.25659280784573,396.9560479476952,230.12640755540863,-0.9170257613966084,65.95390119869238,-0.0004181468751172
2025-03-02,7.836614602251522,401.4728175323867,225.42051095774173,-0.9186018928570672,65.85474875892967,-0.0004181468751172
2025-03-03,6.860515800944726,435.5752512410645,214.24845622957008,-0.9201493320943726,65.75320619929774,-0.0004181468751172
2025-03-04,5.32270250635666,410.92190337812906,182.135125317833,-0.9216685544064712,65.65696694515074,-0.0004181468751172
2025-03-05,4.71862210921411,345.6070952899753,161.45344472696473,-0.9231600289968692,65.56012108003388,-0.0004181468751172
2025-03-06,5.140150139242654,310.8578520401946,158.98752875650516,-0.9246242189827882,65.46234410945631,-0.0004181468751172
2025-03-07,7.638430802759055,326.1758082092021,149.50490374137794,-0.9260615814066456,65.36703596077011,-0.0004181468751172
2025-03-08,10.42075311781119,383.1241070347472,141.45065988618342,-0.9274725672507034,65.26549340113817,-0.0004181468751172
2025-03-09,8.323401743552383,399.8327884731792,147.37377406465313,-0.9288576214547276,65.16540985591475,-0.0004181468751172
2025-03-10,7.838766799854516,392.44787504540216,133.10424990919572,-0.9302171829365262,65.07240828187427,-0.0004181468751172
2025-03-11,7.354131856157092,385.0629616176319,147.8740767647362,-0.931551684615208,64.97086572224244,-0.0004181468751172
2025-03-12,6.869496912459226,377.6780481898549,134.27134035597788,-0.932861553437035,64.8693231626105,-0.0004181468751172
2025-03-13,6.384861968761359,370.2931347620778,138.0301489284416,-0.9341472104037276,64.77616418452598,-0.0004181468751172
2025-03-14,5.614674900108843,359.86233200145125,162.6056423295843,-0.9354090706030987,64.67623804334664,-0.0004181468751172
2025-03-15,5.126165395326191,353.57706744157736,159.73120232473212,-0.9366475432418871,64.5746954837147,-0.0004181468751172
2025-03-16,5.060770069015665,341.6690882673369,158.64620414093991,-0.9378630316806652,64.47922993098433,-0.0004181468751172
2025-03-17,5.153081486862793,328.6302215764648,155.16103644509272,-0.9390559334707118,64.38161036445092,-0.0004181468751172
2025-03-18,6.516394236590177,330.71679380070105,154.08536142390057,-0.9402266403927276,64.28460709529,-0.0004181468751172
2025-03-19,11.078641482020291,404.4743915728443,154.85252451870593,-0.9413755384972872,64.18852524518707,-0.0004181468751172
2025-03-20,13.14850466157899,525.1073979900829,158.20535173750676,-0.94250300814692,64.08698268555513,-0.0004181468751172
2025-03-21,6.165092626226603,529.1979658554878,185.1258021552184,-0.9436094240597148,63.98767284174844,-0.0004181468751172
2025-03-22,5.073192880493863,429.322048674173,197.75662913185272,-0.944695155354354,63.89389756629134,-0.0004181468751172
2025-03-23,5.534749969729934,431.3528998668117,206.957500908102,-0.9457605655964738,63.79235500665941,-0.0004181468751172
2025-03-24,5.996307058966096,433.3837510594508,193.11078823101712,-0.946806012846268,63.690812447027454,-0.0004181468751172
2025-03-25,6.457864148202161,435.4146022520896,238.78641482021604,-0.947831849707234,63.59842717035957,-0.0004181468751172
2025-03-26,6.9194212374382245,437.4454534447282,268.16527424629345,-0.9488384233759848,63.49772732776359,-0.0004181468751172
2025-03-27,7.380978326673865,439.476304637365,280.6195665334773,-0.9498260756930406,63.40380433466523,-0.0004181468751172
2025-03-28,6.540900835452199,465.3476207773347,263.13294587722413,-0.950795143194521,63.30464220849982,-0.0004181468751172
2025-03-29,6.039181498970802,429.56156919722514,255.824555030876,-0.9517459571646616,63.07538079670657,-0.0004181468751172
2025-03-30,5.946870081123588,386.24881946966127,267.6259837752823,-0.9526788436890776,62.578090567865125,-0.0004181468751172
2025-03-31,6.399854703958934,374.5455866327646,273.3646930621168,-0.9535941237087115,61.92736650926287,-0.0004181468751172
2025-04-01,7.302022036566018,373.6224724542925,268.24494490858496,-0.9544921130743916,61.27573071800474,-0.0004181468751172
2025-04-02,7.73987165516407,355.56277999758026,266.6993582758204,-0.9553731226019352,60.629550793074245,-0.0004181468751172
2025-04-03,7.353868507083043,316.79004722121425,259.958590628402,-0.9562374581277387,59.98113330911724,-0.0004181468751172
2025-04-04,6.646870081123906,324.8505630221612,234.7407676474068,-0.957085420564793,59.32719094321327,-0.0004181468751172
2025-04-05,7.48075432861109,336.48180167091004,207.7605036929269,-0.9579173059590632,58.68101101828277,-0.0004181468751172
2025-04-06,7.226897929531487,348.1130403196482,178.2208499818459,-0.9587334055461876,58.03483109335288,-0.0004181468751172
2025-04-07,6.9730415304516535,359.744278968397,146.8487710376589,-0.9595340058084292,57.379489042257,-0.0004181468751172
2025-04-08,6.71918513137177,371.375517617148,135.6067320498825,-0.9603193885318452,56.73247124349177,-0.0004181468751172
2025-04-09,6.465328732292158,383.0067562658866,152.29858336359354,-0.9610898308636138,56.086291318561855,-0.0004181468751172
2025-04-10,5.508778302458251,400.39665819105903,166.2266618234623,-0.9618456053694836,55.43325584211181,-0.0004181468751172
2025-04-11,5.160866933042732,396.0439520523082,178.52137062598248,-0.962586980091291,54.78393146870088,-0.0004181468751172
2025-04-12,6.369923719578784,382.6185978932066,194.6356701779889,-0.9633142186045134,54.13775154377039,-0.0004181468751172
2025-04-13,7.172551156314213,389.7371352464041,189.8981716914812,-0.9640275800758168,53.487022641966185,-0.0004181468751172
2025-04-14,6.521988134156297,398.9518101465008,174.8900593292185,-0.9647273193205546,52.83539169390941,-0.0004181468751172
2025-04-15,5.839774791137003,388.698873955685,169.56847075918046,-0.9654136868601892,52.18620050853636,-0.0004181468751172
2025-04-16,6.61938491342716,380.8243128708124,147.30911732655466,-0.9660869289795986,51.53303184404902,-0.0004181468751172
2025-04-17,9.858941760503695,349.6637607458527,138.88412640755544,-0.9667472877842368,50.88685191911853,-0.0004181468751172
2025-04-18,10.14538685070819,313.52851434798526,144.63421721758232,-0.9673950012571182,50.239967308390725,-0.0004181468751172
2025-04-19,9.429973362392948,320.45187068651984,152.94224482382384,-0.9680303033155948,49.58455624167612,-0.0004181468751172
2025-04-20,8.714559874077047,327.37522702506084,157.58348468337388,-0.9686534238679028,48.93831214432766,-0.0004181468751172
2025-04-21,7.999146385761149,334.2985833636018,158.0,-0.9692645888694488,48.29213221939717,-0.0004181468751172
2025-04-22,7.283732897445249,341.2219397021427,166.39217822980936,-0.9698640203788144,47.63832304153048,-0.0004181468751172
2025-04-23,5.590713161399128,340.94188158372606,166.9418815837261,-0.970451936613454,46.98977236953609,-0.0004181468751172
2025-04-24,9.955975299677046,361.929531420286,159.908463494365,-0.9710285520050664,46.34359244460556,-0.0004181468751172
2025-04-25,10.858021552246964,376.0,160.25814263227824,-0.9715940772546175,45.6920898413853,-0.0004181468751172
2025-04-26,8.344617992493092,355.0524276546822,179.4829882552349,-0.9721487193869992,45.04123259474516,-0.0004181468751172
2025-04-27,7.535052669814674,327.7290228841257,171.1267707954884,-0.972692681805298,44.42533236469299,-0.0004181468751172
2025-04-28,7.160322072890232,327.3177140089628,128.809662186707,-0.9732261643446702,44.22699842595972,-0.0004181468751172
2025-04-29,7.120220365662044,338.3708681438367,133.4494490858449,-0.9737493633257944,44.79932921661192,-0.0004181468751172
2025-04-30,6.677406465673489,355.4700326915992,136.92190337812946,-0.9742624716078953,45.37166000726464,-0.0004181468751172
2025-05-01,7.6815522460346575,386.8864753602133,149.56096379706742,-0.9747656786413226,45.94399079791735,-0.0004181468751172
2025-05-02,7.441542559631904,385.4094926746578,169.86947572345423,-0.9752591705196754,46.51632158857008,-0.0004181468751172
2025-05-03,7.201532873229152,383.93250998910247,151.65637486378083,-0.9757431300314514,47.08865237922279,-0.0004181468751172
2025-05-04,6.961523186826398,382.4555273035471,142.43734108245224,-0.976217736711226,47.66098316987552,-0.0004181468751172
