date,HMF,wind_speed,HCS_tilt,polarity,SSN,daily_OSF
2021-09-29,3.1,399.0,13.1,1.0,70,5.797695549194978
2021-09-30,4.4,413.0,12.98,1.0,45,7.340002792072595
2021-10-01,7.7,514.0,12.86,1.0,38,14.104836071136372
2021-10-02,7.3,428.0,12.74,1.0,34,13.362499486578718
2021-10-03,3.7,396.0,12.63,1.0,27,5.581185405127987
2021-10-04,2.9,349.0,12.51,1.0,35,4.593978607740613
2021-10-05,3.6,303.0,12.39,1.0,30,3.60677181035324
2021-10-06,7.5,322.0,12.27,1.0,26,6.908283875771751
2021-10-07,6.7,317.0,12.16,1.0,16,8.364663861682356
2021-10-08,2.9,297.0,12.04,1.0,19,2.416102562116146
2021-10-09,4.4,293.0,12.05,1.0,23,2.1299825836584505
2021-10-10,7.8,308.0,12.12,1.0,38,3.5733748708882116
2021-10-11,6.0,372.0,12.2,1.0,30,5.016767158117973
2021-10-12,9.1,449.0,12.27,1.0,17,7.419100806595028
2021-10-13,4.2,422.0,12.34,1.0,20,8.100515553925336
2021-10-14,4.3,385.0,12.42,1.0,20,6.400689456651238
2021-10-15,3.9,361.0,12.49,1.0,12,6.070415862034265
2021-10-16,8.4,382.0,12.56,1.0,11,10.564565184103849
2021-10-17,9.0,361.0,12.64,1.0,0,7.975521160605935
2021-10-18,9.5,357.0,12.71,1.0,17,8.754685429586806
2021-10-19,5.9,379.0,12.78,1.0,13,7.694186123767496
2021-10-20,4.9,403.0,12.86,1.0,12,7.451124835626032
2021-10-21,4.5,514.0,12.93,1.0,17,8.136939701353569
2021-10-22,3.6,459.0,13.0,1.0,36,6.207241102615505
2021-10-23,2.5,402.0,13.08,1.0,48,4.1406570389723285
2021-10-24,4.2,352.0,13.15,1.0,40,5.256404846560017
2021-10-25,5.9,333.0,13.22,1.0,66,5.8774707383658
2021-10-26,4.2,339.0,13.3,1.0,90,6.222181838691965
2021-10-27,3.5,368.0,13.37,1.0,103,4.544522715858104
2021-10-28,2.7,313.0,13.44,1.0,97,3.114606386658091
2021-10-29,4.1,298.0,13.52,1.0,82,5.384914707191528
2021-10-30,6.3,330.0,13.59,1.0,76,6.407329783796332
2021-10-31,6.4,408.0,13.66,1.0,65,12.804703128819828
2021-11-01,5.9,373.0,13.74,1.0,51,9.161223105298276
2021-11-02,5.2,575.0,13.81,1.0,43,7.615869324203308
2021-11-03,5.3,551.0,13.88,1.0,33,9.868014396957518
2021-11-04,16.7,682.0,13.96,1.0,28,24.431911907933355
2021-11-05,7.3,574.0,14.08,1.0,37,10.133822786500811
2021-11-06,4.0,570.0,14.28,1.0,34,5.383156973535473
2021-11-07,4.2,472.0,14.48,1.0,30,7.028493327471895
2021-11-08,4.1,404.0,14.68,1.0,40,6.757314085090659
2021-11-09,4.5,367.0,14.89,1.0,44,6.899807693474779
2021-11-10,4.2,415.0,15.09,1.0,41,5.62455239563357
2021-11-11,4.8,383.0,15.29,1.0,43,10.566721000980252
2021-11-12,5.1,370.0,15.49,1.0,36,9.45773323658881
2021-11-13,4.0,335.0,15.69,1.0,27,6.615060088160151
2021-11-14,3.8,312.0,15.89,1.0,20,4.30636171422738
2021-11-15,6.4,339.0,16.1,1.0,24,5.986352573171374
2021-11-16,6.4,598.0,16.3,1.0,32,7.414511168715333
2021-11-17,5.2,601.0,16.5,1.0,29,8.842669764259293
2021-11-18,3.6,525.0,16.7,1.0,23,7.598602976524229
2021-11-19,3.6,458.0,16.9,1.0,22,7.389541464054041
2021-11-20,6.1,505.0,17.1,1.0,22,11.99291908338737
2021-11-21,5.7,630.0,17.3,1.0,23,8.615238559539847
2021-11-22,3.2,575.0,17.51,1.0,23,7.307124158685634
2021-11-23,3.9,512.0,17.71,1.0,33,5.999009757831422
2021-11-24,4.3,466.0,17.91,1.0,43,5.9706306221366665
2021-11-25,3.1,435.0,18.11,1.0,26,4.039984868549751
2021-11-26,3.9,356.0,18.31,1.0,44,2.6010552034809504
2021-11-27,4.0,337.0,18.51,1.0,41,4.588102764988664
2021-11-28,11.0,376.0,18.71,1.0,48,14.274359717075814
2021-11-29,5.0,365.0,18.92,1.0,44,5.472859913066018
2021-11-30,5.0,363.0,19.12,1.0,59,6.184390565086803
2021-12-01,6.6,503.0,19.32,1.0,43,8.092875230803639
2021-12-02,4.3,496.0,19.52,1.0,38,4.780640825330364
2021-12-03,5.3,441.0,19.67,1.0,29,7.700199532858909
2021-12-04,5.3,477.0,19.82,1.0,19,8.90087027864864
2021-12-05,5.8,447.0,19.97,1.0,24,7.05684685515884
2021-12-06,4.8,482.0,20.12,1.0,13,5.21282343166904
2021-12-07,3.8,479.0,20.27,1.0,12,4.40068151167101
2021-12-08,3.9,413.0,20.42,1.0,6,7.561379580865632
2021-12-09,2.4,353.0,20.57,1.0,0,3.8978325651213424
2021-12-10,3.1,321.0,20.72,1.0,0,4.396417380023916
2021-12-11,7.2,303.0,20.87,1.0,0,8.130137079551657
2021-12-12,5.8,309.0,21.02,1.0,13,7.200067662676733
2021-12-13,6.1,321.0,21.17,1.0,24,5.668942145582492
2021-12-14,4.3,320.0,21.32,1.0,46,3.4533968584212924
2021-12-15,8.1,534.0,21.47,1.0,78,9.60652474010679
2021-12-16,4.8,512.0,21.62,1.0,107,7.378059071458647
2021-12-17,2.9,388.0,21.77,1.0,111,5.392048195130727
2021-12-18,3.4,348.0,21.92,1.0,109,8.520769649087605
2021-12-19,9.0,368.0,22.07,1.0,118,11.64949110304448
2021-12-20,7.0,571.0,22.22,1.0,121,8.084207691671946
2021-12-21,5.4,646.0,22.37,1.0,132,8.621859356310983
2021-12-22,4.6,587.0,22.52,1.0,150,7.606601984212258
2021-12-23,4.6,521.0,22.67,1.0,145,5.373397911064908
2021-12-24,4.2,430.0,22.82,1.0,118,6.719501225282703
2021-12-25,4.3,432.0,22.97,1.0,114,6.322372657087048
2021-12-26,3.5,367.0,23.12,1.0,95,4.85482361097636
2021-12-27,7.1,366.0,23.27,1.0,107,6.021933830776235
2021-12-28,7.2,406.0,23.42,1.0,103,7.569191730448094
2021-12-29,4.7,385.0,23.57,1.0,87,7.792021808832573
2021-12-30,6.0,430.0,23.76,1.0,69,8.014851887217052
2021-12-31,4.1,429.0,23.96,1.0,60,3.8641821390953854
2022-01-01,8.3,509.0,24.15,1.0,48,14.000036220587806
2022-01-02,6.5,507.0,24.34,1.0,27,11.401246404385605
2022-01-03,6.1,517.0,24.54,1.0,10,10.613684074603585
2022-01-04,5.5,433.0,24.73,1.0,10,8.682325394079244
2022-01-05,5.5,382.0,24.93,1.0,23,6.959746411146224
2022-01-06,4.4,353.0,25.12,1.0,34,7.061890266936924
2022-01-07,3.6,312.0,25.32,1.0,44,6.572166139986294
2022-01-08,6.3,318.0,25.51,1.0,44,4.750665812965338
2022-01-09,7.2,462.0,25.71,1.0,54,10.100132891426442
2022-01-10,3.8,425.0,25.9,1.0,54,4.475189888313748
2022-01-11,4.8,384.0,26.09,1.0,51,9.260326811311703
2022-01-12,6.5,370.0,26.29,1.0,76,10.611731037207964
2022-01-13,5.3,346.0,26.48,1.0,85,8.361685479654042
2022-01-14,9.7,360.0,26.68,1.0,98,6.111639922100119
2022-01-15,7.3,491.0,26.87,1.0,95,10.017734447855666
2022-01-16,5.4,569.0,27.07,1.0,102,6.524512027533271
2022-01-17,4.9,539.0,27.26,1.0,80,7.246061693343481
2022-01-18,5.1,590.0,27.45,1.0,66,7.635887957508369
2022-01-19,5.2,627.0,27.65,1.0,58,9.068538539062246
2022-01-20,4.5,459.0,27.84,1.0,57,9.30588140856444
2022-01-21,4.6,436.0,28.04,1.0,23,6.5151374480343165
2022-01-22,4.3,418.0,28.23,1.0,24,5.848761088650249
2022-01-23,4.8,359.0,28.43,1.0,20,5.934108822838655
2022-01-24,5.2,312.0,28.62,1.0,33,4.06300134596906
2022-01-25,8.4,376.0,28.81,1.0,52,8.777145359636386
2022-01-26,5.9,464.0,28.94,1.0,69,8.7689426025748
2022-01-27,4.8,451.0,29.01,1.0,81,6.31495111498371
2022-01-28,5.1,442.0,29.09,1.0,72,6.576365170386867
2022-01-29,5.9,488.0,29.16,1.0,66,6.788074424071605
2022-01-30,5.4,481.0,29.23,1.0,83,8.422376116722798
2022-01-31,5.6,465.0,29.31,1.0,75,7.226628971257105
2022-02-01,5.7,399.0,29.38,1.0,77,8.51985050244829
2022-02-02,8.4,439.0,29.45,1.0,72,6.720098479501058
2022-02-03,9.8,512.0,29.53,1.0,80,6.348543358188299
2022-02-04,9.2,518.0,29.6,1.0,100,7.205047908035552
2022-02-05,6.3,517.0,29.67,1.0,91,7.169112019956224
2022-02-06,4.7,554.0,29.75,1.0,78,9.102521389745956
2022-02-07,3.5,469.0,29.82,1.0,76,5.918484523673729
2022-02-08,3.4,419.0,29.89,1.0,75,4.406833579467199
2022-02-09,3.9,378.0,29.97,1.0,68,4.516162843571595
2022-02-10,11.4,408.0,30.04,1.0,72,8.722362660689367
2022-02-11,13.3,421.0,30.11,1.0,75,6.763075545407725
2022-02-12,6.5,548.0,30.19,1.0,54,8.336344819445928
2022-02-13,5.1,505.0,30.26,1.0,46,7.180732592460136
2022-02-14,4.0,450.0,30.33,1.0,63,6.666302542454969
2022-02-15,3.9,392.0,30.41,1.0,81,5.356782091251954
2022-02-16,5.3,371.0,30.48,1.0,87,4.04726164004894
2022-02-17,3.7,357.0,30.55,1.0,80,5.534517371695688
2022-02-18,6.9,336.0,30.63,1.0,49,9.492933565129528
2022-02-19,8.4,360.0,30.7,1.0,42,11.661231748286287
2022-02-20,7.3,492.0,30.77,1.0,48,13.829529931443044
2022-02-21,6.2,516.0,30.85,1.0,48,9.420964137101093
2022-02-22,4.9,531.0,30.88,1.0,38,8.62982390405538
2022-02-23,4.9,467.0,30.82,1.0,36,7.838683671009668
2022-02-24,4.8,449.0,30.76,1.0,32,6.068966055005916
2022-02-25,5.6,416.0,30.69,1.0,23,8.261152879714725
2022-02-26,3.4,376.0,30.63,1.0,25,8.43135260323345
2022-02-27,8.3,433.0,30.57,1.0,32,8.601552326752174
2022-02-28,6.5,490.0,30.51,1.0,56,7.402505854745677
2022-03-01,4.5,510.0,30.45,1.0,72,7.086006195767768
2022-03-02,3.0,455.0,30.38,1.0,78,6.520092153673348
2022-03-03,3.8,385.0,30.32,1.0,88,5.2700761083293255
2022-03-04,5.6,433.0,30.26,1.0,87,7.885621896584576
2022-03-05,7.7,468.0,30.2,1.0,85,11.37722404441953
2022-03-06,5.5,518.0,30.13,1.0,79,11.29246222144981
2022-03-07,4.0,465.0,30.07,1.0,89,5.628213653061126
2022-03-08,3.5,424.0,30.01,1.0,91,5.392824508643772
2022-03-09,3.2,362.0,29.95,1.0,89,5.141566247697814
2022-03-10,6.7,353.0,29.88,1.0,94,5.78772867003726
2022-03-11,9.0,377.0,29.82,1.0,91,10.945212172509342
2022-03-12,4.4,379.0,29.76,1.0,91,5.169201726845777
2022-03-13,13.1,416.0,29.7,1.0,85,10.602551421198156
2022-03-14,18.9,418.0,29.64,1.0,84,11.99282143151759
2022-03-15,8.0,383.0,29.57,1.0,75,5.757358938535435
2022-03-16,3.1,399.0,29.51,1.0,62,3.6035622281663335
2022-03-17,4.1,353.0,29.45,1.0,50,7.061694963197361
2022-03-18,3.7,311.0,29.39,1.0,35,4.060009524049262
2022-03-19,4.9,302.0,29.32,1.0,36,4.458882026060357
2022-03-20,8.6,311.0,29.26,1.0,52,4.861256555492076
2022-03-21,6.1,325.0,29.21,1.0,51,5.263631084923794
2022-03-22,6.9,329.0,29.82,1.0,47,12.63244117858172
2022-03-23,6.6,385.0,30.44,1.0,49,9.62860773854886
2022-03-24,5.7,521.0,31.05,1.0,51,9.197947897198498
2022-03-25,3.8,441.0,31.66,1.0,51,5.367435022500768
2022-03-26,5.3,408.0,32.27,1.0,61,5.507956063115314
2022-03-27,8.6,483.0,32.88,1.0,96,7.179392686316594
2022-03-28,3.9,499.0,33.5,1.0,137,6.0248274098650025
2022-03-29,3.8,416.0,34.11,1.0,142,4.68611792704024
2022-03-30,3.7,395.0,34.72,1.0,115,4.847927075266999
2022-03-31,14.9,522.0,35.33,1.0,124,22.11941797965462
2022-04-01,15.0,460.0,35.94,1.0,130,12.72355037308719
2022-04-02,5.5,551.0,36.56,1.0,121,5.44125983605504
2022-04-03,6.3,482.0,37.17,1.0,118,7.723384032831952
2022-04-04,5.3,466.0,37.78,1.0,82,10.005508229608862
2022-04-05,4.5,425.0,38.39,1.0,86,7.702877140177986
2022-04-06,3.7,387.0,39.0,1.0,74,4.57137698004782
2022-04-07,6.4,412.0,39.62,1.0,57,7.217742651107054
2022-04-08,7.6,367.0,40.23,1.0,53,7.670261415671205
2022-04-09,9.9,370.0,40.84,1.0,38,9.518713658751656
2022-04-10,9.3,472.0,41.45,1.0,21,7.415585339282921
2022-04-11,4.3,505.0,42.06,1.0,11,6.545604831405921
2022-04-12,4.7,470.0,42.67,1.0,14,6.296494911595143
2022-04-13,9.4,460.0,43.29,1.0,33,20.67533509840177
2022-04-14,11.9,473.0,43.9,1.0,41,21.47696632836685
2022-04-15,10.2,539.0,44.51,1.0,46,13.507011324338418
2022-04-16,7.2,553.0,45.12,1.0,64,9.415105024914244
2022-04-17,7.2,514.0,45.73,1.0,86,12.192128897740169
2022-04-18,5.7,565.0,46.21,1.0,100,9.283860911928873
2022-04-19,4.3,476.0,46.64,1.0,95,5.668495737034924
2022-04-20,4.6,407.0,47.07,1.0,99,7.388047512004741
2022-04-21,7.0,420.0,47.5,1.0,113,9.107599286974558
2022-04-22,5.3,451.0,47.93,1.0,111,7.7942792902928
2022-04-23,5.5,462.0,48.36,1.0,126,8.039092527833224
2022-04-24,5.2,454.0,48.79,1.0,129,8.845306364743374
2022-04-25,4.3,424.0,49.22,1.0,119,4.120811252879284
2022-04-26,4.3,380.0,49.65,1.0,132,6.00588294712753
2022-04-27,6.5,437.0,50.07,1.0,133,6.409575776801288
2022-04-28,6.8,494.0,50.5,1.0,134,8.793550873759557
2022-04-29,6.2,489.0,50.93,1.0,105,10.37912428339014
2022-04-30,6.7,477.0,51.36,1.0,50,11.374294488326106
2022-05-01,5.1,459.0,51.79,1.0,36,8.69287179601557
2022-05-02,4.2,448.0,52.22,1.0,32,8.472764481529683
2022-05-03,3.7,415.0,52.65,1.0,76,3.9049414793905055
2022-05-04,4.2,363.0,53.08,1.0,77,7.622905022333367
2022-05-05,4.8,340.0,53.51,1.0,78,10.394494137542257
2022-05-06,4.7,356.0,53.94,1.0,76,8.360859002697758
2022-05-07,5.0,296.0,54.36,1.0,64,9.223609708274129
2022-05-08,5.8,328.0,54.79,1.0,80,5.594866227220212
2022-05-09,5.3,313.0,55.22,1.0,71,3.467813199655185
2022-05-10,5.2,300.0,55.65,1.0,57,8.531453255267936
2022-05-11,7.3,288.0,56.08,1.0,80,9.98804283543563
2022-05-12,7.9,312.0,56.51,1.0,112,6.634055573260646
2022-05-13,5.6,338.0,56.94,1.0,125,6.7949100549562615
2022-05-14,11.5,358.0,57.37,1.0,131,17.214275755206934
2022-05-15,9.2,525.0,57.66,1.0,145,19.23653947998633
2022-05-16,6.9,519.0,57.78,1.0,149,12.82599262849391
2022-05-17,5.9,543.0,57.91,1.0,146,7.427312750417884
2022-05-18,5.1,480.0,58.03,1.0,131,7.271309295062448
2022-05-19,6.3,488.0,58.16,1.0,144,9.138066670346165
2022-05-20,6.0,550.0,58.28,1.0,132,9.560508659017833
2022-05-21,4.6,513.0,58.41,1.0,154,6.359382715733966
2022-05-22,4.8,492.0,58.53,1.0,162,6.044545942301956
2022-05-23,4.0,480.0,58.65,1.0,144,4.725476410723354
2022-05-24,3.1,392.0,58.78,1.0,132,4.750177553616434
2022-05-25,4.8,366.0,58.9,1.0,106,4.597840636758413
2022-05-26,4.5,342.0,59.03,1.0,81,6.790515720816125
2022-05-27,7.9,370.0,59.15,1.0,59,7.277896202892016
2022-05-28,7.0,501.0,59.28,1.0,42,12.396297181425076
2022-05-29,6.1,560.0,59.4,1.0,43,6.86834426103141
2022-05-30,5.3,581.0,59.53,1.0,58,5.949787562070356
2022-05-31,4.9,514.0,59.65,1.0,69,5.63822365740288
2022-06-01,3.6,446.0,59.78,1.0,62,4.777910684634177
2022-06-02,3.8,360.0,59.9,1.0,59,4.010269336287437
2022-06-03,3.4,334.0,60.03,1.0,56,3.569041053399772
2022-06-04,3.6,298.0,60.15,1.0,66,4.153995008684932
2022-06-05,4.8,288.0,60.28,1.0,49,3.3407681170703856
2022-06-06,6.6,295.0,60.4,1.0,32,5.558149124182638
2022-06-07,6.9,328.0,60.52,1.0,7,8.723650508519054
2022-06-08,5.5,314.0,60.65,1.0,3,9.855492042926894
2022-06-09,5.0,312.0,60.77,1.0,21,5.450873919613563
2022-06-10,6.5,300.0,60.9,1.0,46,8.716991807851423
2022-06-11,5.6,334.0,61.05,1.0,39,13.776077611627878
2022-06-12,11.8,407.0,61.34,1.0,53,18.83516341540433
2022-06-13,9.9,494.0,61.62,1.0,94,14.930373409748924
2022-06-14,7.0,461.0,61.9,1.0,123,11.025583404093515
2022-06-15,8.1,575.0,62.18,1.0,148,10.988374298952449
2022-06-16,6.2,563.0,62.46,1.0,150,10.836769771117782
2022-06-17,6.0,607.0,62.75,1.0,152,10.685165243283114
2022-06-18,5.4,599.0,63.03,1.0,147,8.305812107994193
2022-06-19,5.0,601.0,63.31,1.0,118,9.996960118373662
2022-06-20,6.1,561.0,63.59,0.9997532108480275,96,10.36816473892782
2022-06-21,5.3,502.0,63.88,0.9997482260040597,96,8.212019594317853
2022-06-22,6.6,473.0,64.16,0.9997431404851737,89,13.1877172824479
2022-06-23,6.5,467.0,64.44,0.9997379522586461,70,10.36057042813179
2022-06-24,7.7,417.0,64.72,0.9997326592507327,61,13.446857772553455
2022-06-25,10.7,412.0,65.01,0.9997272593458411,47,11.804646278450017
2022-06-26,8.0,581.0,65.29,0.9997217503856869,33,12.46692125930329
2022-06-27,5.8,576.0,65.57,0.9997161301684341,52,9.453019858028112
2022-06-28,4.2,510.0,65.85,0.9997103964478165,62,4.640123896373492
2022-06-29,4.4,475.0,66.14,0.9997045469322422,37,6.158610471464675
2022-06-30,3.8,394.0,66.42,0.9996985792838805,42,6.740713267227925
2022-07-01,5.1,346.0,66.7,0.9996924911177296,58,4.2187560782694105
2022-07-02,11.9,331.0,66.98,0.9996862800006663,64,3.532165781840722
2022-07-03,8.3,322.0,67.26,0.9996799434504761,56,5.835773389969405
2022-07-04,11.1,393.0,67.55,0.9996734789348639,59,9.134825444870442
2022-07-05,2.8,376.0,67.83,0.9996668838704453,78,3.601406401521974
2022-07-06,4.5,333.0,68.11,0.9996601556217168,82,5.095482875958713
2022-07-07,11.5,359.0,68.39,0.9996532915000059,97,13.969002320271304
2022-07-08,12.5,403.0,68.68,0.9996462887624,87,15.46786086953655
2022-07-09,5.8,356.0,68.67,0.9996391446106534,93,10.321707032599663
2022-07-10,6.0,368.0,68.64,0.9996318561900731,107,12.45026103086244
2022-07-11,8.4,343.0,68.6,0.9996244205883817,125,11.030493566053941
2022-07-12,9.5,423.0,68.57,0.9996168348345574,114,9.610726101245442
2022-07-13,5.2,476.0,68.54,0.9996090958976507,116,8.190958636436942
2022-07-14,7.9,435.0,68.5,0.9996012006855779,123,14.70850767859508
2022-07-15,6.8,431.0,68.47,0.9995931460438896,135,7.0175423677893365
2022-07-16,6.5,451.0,68.44,0.9995849287545152,151,8.320329912801881
2022-07-17,5.7,404.0,68.41,0.9995765455344817,138,8.938075641035118
2022-07-18,7.9,380.0,68.37,0.9995679930346069,124,10.781157031277626
2022-07-19,10.3,453.0,68.34,0.9995592678381662,111,9.136992499778572
2022-07-20,8.1,406.0,68.31,0.9995503664595334,133,19.183905122174487
2022-07-21,11.5,392.0,68.27,0.9995412853427935,110,12.431378360456009
2022-07-22,8.9,503.0,68.24,0.9995320208603277,98,12.518676750287108
2022-07-23,6.8,563.0,68.21,0.9995225693113702,97,10.667441428917904
2022-07-24,4.5,519.0,68.17,0.9995129269205365,80,8.816206107548698
2022-07-25,4.9,435.0,68.14,0.9995030898363213,86,10.84775560646812
2022-07-26,6.7,414.0,68.11,0.9994930541295671,91,14.051127542756944
2022-07-27,6.2,423.0,68.08,0.9994828157919015,60,6.747841853721924
2022-07-28,7.3,393.0,68.04,0.9994723707341434,42,6.434281699855828
2022-07-29,6.1,365.0,68.01,0.9994617147846778,43,4.5814351226352406
2022-07-30,7.4,348.0,67.98,0.9994508436877974,42,9.419987618403283
2022-07-31,9.5,370.0,67.94,0.9994397531020104,34,14.26762173806094
2022-08-01,6.1,472.0,67.91,0.9994284385983162,27,11.373415621498076
2022-08-02,7.0,496.0,67.88,0.9994168956584453,33,12.982230176136488
2022-08-03,4.4,521.0,67.84,0.9994051196730637,36,7.293422850187161
2022-08-04,5.8,440.0,67.81,0.9993931059399421,42,10.969332184345197
2022-08-05,5.0,395.0,67.75,0.999380849662089,71,6.019358905157278
2022-08-06,5.9,350.0,67.67,0.9993683459458442,72,7.063257393113855
2022-08-07,11.1,446.0,67.59,0.9993555897989373,85,8.759763326815408
2022-08-08,8.1,591.0,67.51,0.9993425761285043,80,10.45626926051696
2022-08-09,6.2,602.0,67.43,0.999329299739067,61,9.683354711202057
2022-08-10,5.2,631.0,67.34,0.9993157553304705,63,10.115366583112245
2022-08-11,5.8,564.0,67.26,0.9993019374957799,71,7.5974695113310915
2022-08-12,5.4,579.0,67.18,0.9992878407191353,102,8.856633981637943
2022-08-13,4.9,503.0,67.1,0.9992734593735638,109,5.303570699664134
2022-08-14,5.0,480.0,67.02,0.9992587877187472,110,10.450703103939455
2022-08-15,4.1,453.0,66.94,0.9992438198987459,110,6.909065090729996
2022-08-16,3.1,372.0,66.86,0.9992285499396772,123,5.514205782781285
2022-08-17,13.0,460.0,66.78,0.999212971747347,111,15.364838146917824
2022-08-18,10.2,568.0,66.7,0.9991970791048344,87,17.633879041784734
2022-08-19,6.4,588.0,66.62,0.999180865670028,83,10.888867043645831
2022-08-20,5.9,550.0,66.54,0.9991643249731132,74,12.269908612020561
2022-08-21,7.3,584.0,66.46,0.99914745041401,58,13.650950180395292
2022-08-22,6.5,582.0,66.38,0.999130235259758,71,15.999139716426468
2022-08-23,5.5,458.0,66.3,0.9991126726418513,50,9.35832046263672
2022-08-24,5.5,398.0,66.22,0.9990947555535189,60,6.188589595487375
2022-08-25,5.9,360.0,66.14,0.9990764768469519,93,12.076704387659282
2022-08-26,6.1,342.0,66.06,0.9990578292304744,94,4.437235176316005
2022-08-27,9.3,353.0,65.97,0.9990388052656595,94,9.95756728605401
2022-08-28,6.4,424.0,65.89,0.9990193973643866,83,12.03498648097451
2022-08-29,8.4,469.0,65.81,0.9989995977858409,70,12.35081318613394
2022-08-30,9.7,563.0,65.73,0.9989793986334531,48,16.55824164750878
2022-08-31,7.2,521.0,65.65,0.9989587918517782,43,14.127202856325548
2022-09-01,5.2,521.0,65.69,0.998937769223312,62,9.409050608987837
2022-09-02,5.1,442.0,65.93,0.9989163223652454,63,8.968325868500497
2022-09-03,7.5,483.0,66.18,0.9988944427261528,68,10.229428372363708
2022-09-04,8.5,660.0,66.42,0.9988721215826155,72,11.101847974311475
2022-09-05,7.1,586.0,66.67,0.9988493500357786,83,11.97426757625924
2022-09-06,5.6,601.0,66.92,0.9988261190078384,75,7.8617567323113215
2022-09-07,5.2,583.0,67.16,0.9988024192384614,96,9.33229623934014
2022-09-08,5.4,517.0,67.41,0.9987782412811312,97,7.133042413462875
2022-09-09,5.4,467.0,67.65,0.998753575499424,103,8.0011059504885
2022-09-10,5.7,438.0,67.9,0.9987284120632095,117,8.177614086870186
2022-09-11,5.1,446.0,68.14,0.9987027409447773,128,8.354122223251874
2022-09-12,5.1,387.0,68.39,0.9986765519148859,141,6.836535449343344
2022-09-13,4.2,327.0,68.64,0.9986498345387343,118,7.293072141546452
2022-09-14,5.6,310.0,68.88,0.9986225781718535,91,7.74960883374956
2022-09-15,12.9,321.0,69.13,0.9985947719559167,101,11.08836981360797
2022-09-16,6.7,340.0,69.37,0.9985664048144672,92,6.036545634238695
2022-09-17,7.9,342.0,69.62,0.9985374654485615,86,10.976236379308633
2022-09-18,9.3,433.0,69.86,0.9985079423323266,73,12.855301866067297
2022-09-19,6.9,474.0,70.11,0.9984778237084296,70,9.227320479325796
2022-09-20,5.0,465.0,70.36,0.9984470975834583,68,6.657754248008005
2022-09-21,5.1,464.0,70.6,0.9984157517232098,84,9.118243340780664
2022-09-22,3.6,403.0,70.85,0.9983837736478877,105,5.868384868742718
2022-09-23,6.6,403.0,71.09,0.9983511506272034,131,7.698971065386755
2022-09-24,5.2,414.0,71.34,0.9983178696753823,147,4.940989307168086
2022-09-25,5.2,342.0,71.58,0.9982839175460703,135,9.852683053401934
2022-09-26,4.7,307.0,71.83,0.9982492807271415,132,8.810639950971195
2022-09-27,14.8,501.0,72.07,0.9982139454354036,108,10.810940851560764
2022-09-28,5.1,538.0,72.31,0.9981778976111987,85,11.804383299693724
2022-09-29,4.8,493.0,72.38,0.9981411229128986,72,9.006749743771476
2022-09-30,8.4,487.0,72.45,0.9981036067112925,76,16.675716846855064
2022-10-01,7.2,425.0,72.53,0.9980653340838644,110,18.15455361275493
2022-10-02,7.0,463.0,72.6,0.9980262898089581,128,13.235148518868716
2022-10-03,9.0,505.0,72.67,0.9979864583598287,165,15.80798233198302
2022-10-04,6.5,552.0,72.75,0.997945823898577,167,9.755226487360716
2022-10-05,5.0,503.0,72.82,0.9979043702699659,164,6.513770321857385
2022-10-06,5.8,480.0,72.89,0.9978620809951161,162,8.724315698084983
2022-10-07,6.5,487.0,72.97,0.997818939265078,163,12.840830268693912
2022-10-08,5.8,497.0,73.04,0.9977749279342794,154,11.349295609662224
2022-10-09,5.2,583.0,73.11,0.9977300295138438,129,7.577589791249241
2022-10-10,4.5,511.0,73.19,0.9976842261647808,120,7.8989620946978
2022-10-11,4.0,421.0,73.26,0.9976374996910418,106,8.26472524654151
2022-10-12,3.5,366.0,73.33,0.9975898315324421,103,6.156755085938841
2022-10-13,4.4,313.0,73.41,0.9975412027574452,83,7.828296506268665
2022-10-14,11.3,361.0,73.48,0.9974915940558062,82,9.797900354454915
2022-10-15,8.5,497.0,73.55,0.997440985731074,46,8.521590416420075
2022-10-16,5.6,594.0,73.63,0.9973893576929465,75,6.781629400666075
2022-10-17,5.1,579.0,73.7,0.9973366894494792,73,7.019411703582282
2022-10-18,4.6,510.0,73.77,0.9972829600991421,50,6.231416915519805
2022-10-19,4.9,427.0,73.85,0.9972281483227239,49,9.394012221041596
2022-10-20,5.0,406.0,73.92,0.9971722323750787,36,10.35067080561998
2022-10-21,5.9,376.0,73.99,0.997115190076715,57,7.0092559091250815
2022-10-22,10.2,357.0,74.07,0.9970569988052209,70,7.057593584666569
2022-10-23,9.9,476.0,74.14,0.996997635486526,52,17.074038823690877
2022-10-24,4.6,506.0,74.21,0.9969370765859934,54,6.479396863694549
2022-10-25,3.5,412.0,74.29,0.996875298099342,78,4.316798555529317
2022-10-26,4.6,357.0,74.26,0.996812275543394,83,7.939975880005729
2022-10-27,5.8,396.0,74.21,0.9967479839466443,86,7.535588561160172
2022-10-28,6.7,442.0,74.16,0.9966823978396512,89,9.756585447527629
2022-10-29,7.0,540.0,74.1,0.9966154912452406,87,11.189927758179984
2022-10-30,4.6,526.0,74.05,0.9965472376685257,75,6.683782227145729
2022-10-31,4.7,466.0,74.0,0.9964776100867343,63,5.162366095961122
2022-11-01,4.3,425.0,73.95,0.9964065809388432,85,7.492183533989051
2022-11-02,6.7,445.0,73.9,0.9963341221150144,98,8.03479584556287
2022-11-03,9.1,511.0,73.85,0.9962602049458319,78,12.407255966867233
2022-11-04,5.7,563.0,73.8,0.9961848001913324,103,9.332882150558826
